name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1026;0;1026;3147;1084;3147;1084;0
header;239;173;239;208;1865;208;1865;173
A;1043;234;1043;262;1067;262;1067;234
B;1061;388;1061;414;1081;414;1081;388
A;1043;840;1043;844;1046;844;1046;840
A;1046;850;1046;850;1046;850;1046;850
B;1044;927;1044;956;1068;956;1068;927
A;1045;1564;1045;1566;1047;1566;1047;1564
C;1045;1604;1045;1633;1066;1633;1066;1604
D;1042;2271;1042;2301;1068;2301;1068;2271
C;1077;2702;1077;2719;1089;2719;1089;2702
A;1079;2729;1079;2732;1082;2732;1082;2729
C;1076;2877;1076;2894;1089;2894;1089;2877
