name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1104;0;1081;3149;1927;3149;1950;0
header;306;142;306;185;2012;185;2012;142
A;1112;208;1112;236;1135;236;1135;208
B;1115;883;1115;910;1134;910;1134;883
C;1106;1648;1106;1678;1127;1678;1127;1648
C;1141;1829;1141;1848;1156;1848;1156;1829
C;1413;1968;1413;1992;1429;1992;1429;1968
D;1480;2107;1480;2134;1513;2134;1513;2107
D;1105;2318;1105;2345;1125;2345;1125;2318
B;1811;2363;1811;2382;1825;2382;1825;2363
A;1558;2866;1558;2879;1565;2879;1565;2866
A;1095;2927;1095;2928;1097;2928;1097;2927
