name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;347;0;442;3145;1089;3145;1136;0
header;238;141;238;176;1870;176;1870;141
A;1020;102;1020;102;1021;102;1021;102
A;1044;201;1044;229;1066;229;1066;201
A;786;594;786;594;787;594;787;594
B;1048;956;1048;983;1069;983;1069;956
A;956;989;956;992;960;992;960;989
B;622;1559;622;1579;634;1579;634;1559
B;496;1606;496;1624;510;1624;510;1606
C;1049;1630;1049;1661;1072;1661;1072;1630
B;867;2154;867;2173;882;2173;882;2154
D;1057;2297;1057;2324;1079;2324;1079;2297
D;590;2478;590;2495;615;2495;615;2478
A;646;2900;646;2902;648;2902;648;2900
