name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1032;0;1032;3145;1084;3145;1084;0
header;236;201;236;235;1875;235;1875;201
D;1031;309;1031;335;1046;335;1046;309
B;1077;364;1077;381;1090;381;1090;364
A;1060;454;1060;474;1066;474;1066;454
A;1035;516;1035;526;1040;526;1040;516
D;1038;551;1038;568;1049;568;1049;551
C;1053;596;1053;615;1066;615;1066;596
A;1073;694;1073;709;1077;709;1077;694
A;1040;754;1040;781;1061;781;1061;754
A;1043;944;1043;970;1051;970;1051;944
B;1050;996;1050;1022;1070;1022;1070;996
C;1048;1662;1048;1690;1068;1690;1068;1662
A;1045;1710;1045;1710;1045;1710;1045;1710
D;1051;2336;1051;2361;1071;2361;1071;2336
